115 	  13102.8 
116 	  13029.2 
117 	  12955.8 
118 	  12882.5 
119 	  12809.3 
120 	  12736.3 
121 	  12663.6 
122 	  12591.0 
123 	  12518.8 
124 	  12446.8 
125 	  12375.1 
126 	  12303.7 
127 	  12232.6 
128 	  12161.8 
129 	  12091.4 
130 	  12021.4 
131 	  11951.8 
132 	  11882.5 
133 	  11813.7 
134 	  11745.3 
135 	  11677.3 
136 	  11609.7 
137 	  11542.6 
138 	  11476.0 
139 	  11409.8 
140 	  11344.1 
141 	  11278.9 
142 	  11214.2 
143 	  11149.9 
144 	  11086.2 
145 	  11023.0 
146 	  10960.3 
147 	  10898.1 
148 	  10836.5 
149 	  10775.3 
150 	  10714.7 
151 	  10654.6 
152 	  10595.1 
153 	  10536.0 
154 	  10477.6 
155 	  10419.6 
156 	  10362.2 
157 	  10305.3 
158 	  10249.0 
159 	  10193.1 
160 	  10137.9 
161 	  10083.1 
162 	  10028.9 
163 	   9975.2 
164 	   9922.0 
165 	   9869.4 
166 	   9817.3 
167 	   9765.7 
168 	   9714.6 
169 	   9664.1 
170 	   9614.0 
171 	   9564.5 
172 	   9515.5 
173 	   9467.0 
174 	   9419.0 
175 	   9371.5 
176 	   9324.5 
177 	   9278.0 
178 	   9232.0 
179 	   9186.5 
180 	   9141.5 
181 	   9097.0 
182 	   9053.0 
183 	   9009.4 
184 	   8966.3 
185 	   8923.7 
186 	   8881.6 
187 	   8839.9 
188 	   8798.7 
189 	   8757.9 
190 	   8717.6 
191 	   8677.7 
192 	   8638.3 
193 	   8599.3 
194 	   8560.7 
195 	   8522.6 
196 	   8484.9 
197 	   8447.5 
198 	   8410.6 
199 	   8374.1 
200 	   8338.0 
201 	   8302.3 
202 	   8267.0 
203 	   8232.0 
204 	   8197.4 
205 	   8163.2 
206 	   8129.3 
207 	   8095.8 
208 	   8062.7 
209 	   8029.9 
210 	   7997.4 
211 	   7965.3 
212 	   7933.5 
213 	   7902.0 
214 	   7870.9 
215 	   7840.0 
216 	   7809.4 
217 	   7779.2 
218 	   7749.2 
219 	   7719.6 
220 	   7690.2 
221 	   7661.1 
222 	   7632.2 
223 	   7603.7 
224 	   7575.3 
225 	   7547.3 
226 	   7519.5 
227 	   7491.9 
228 	   7464.6 
229 	   7437.4 
230 	   7410.6 
231 	   7383.9 
232 	   7357.5 
233 	   7331.2 
234 	   7305.2 
235 	   7279.4 
236 	   7253.8 
237 	   7228.3 
238 	   7203.1 
239 	   7178.0 
240 	   7153.1 
241 	   7128.4 
242 	   7103.8 
243 	   7079.4 
244 	   7055.1 
245 	   7031.0 
246 	   7007.1 
247 	   6983.3 
248 	   6959.6 
249 	   6936.1 
250 	   6912.7 
251 	   6889.4 
252 	   6866.2 
253 	   6843.2 
254 	   6820.2 
255 	   6797.4 
256 	   6774.7 
257 	   6752.1 
258 	   6729.5 
259 	   6707.1 
260 	   6684.8 
261 	   6662.6 
262 	   6640.4 
263 	   6618.4 
264 	   6596.4 
265 	   6574.5 
266 	   6552.7 
267 	   6530.9 
268 	   6509.2 
269 	   6487.6 
270 	   6466.1 
271 	   6444.6 
272 	   6423.2 
273 	   6401.9 
274 	   6380.6 
275 	   6359.4 
276 	   6338.2 
277 	   6317.1 
278 	   6296.0 
279 	   6275.0 
280 	   6254.1 
281 	   6233.2 
282 	   6212.3 
283 	   6191.5 
284 	   6170.8 
285 	   6150.1 
286 	   6129.4 
287 	   6108.8 
288 	   6088.2 
289 	   6067.7 
290 	   6047.2 
291 	   6026.7 
292 	   6006.3 
293 	   5985.9 
294 	   5965.6 
295 	   5945.3 
296 	   5925.0 
297 	   5904.8 
298 	   5884.6 
299 	   5864.5 
300 	   5844.4 
301 	   5824.3 
302 	   5804.3 
303 	   5784.3 
304 	   5764.3 
305 	   5744.4 
306 	   5724.5 
307 	   5704.7 
308 	   5684.9 
309 	   5665.1 
310 	   5645.4 
311 	   5625.7 
312 	   5606.1 
313 	   5586.5 
314 	   5566.9 
315 	   5547.4 
316 	   5527.9 
317 	   5508.5 
318 	   5489.0 
319 	   5469.7 
320 	   5450.4 
321 	   5431.1 
322 	   5411.9 
323 	   5392.7 
324 	   5373.5 
325 	   5354.4 
326 	   5335.3 
327 	   5316.3 
328 	   5297.4 
329 	   5278.4 
330 	   5259.5 
331 	   5240.7 
332 	   5221.9 
333 	   5203.2 
334 	   5184.5 
335 	   5165.9 
336 	   5147.3 
337 	   5128.7 
338 	   5110.2 
339 	   5091.8 
340 	   5073.4 
341 	   5055.1 
342 	   5036.8 
343 	   5018.6 
344 	   5000.4 
345 	   4982.3 
346 	   4964.2 
347 	   4946.2 
348 	   4928.2 
349 	   4910.3 
350 	   4892.5 
351 	   4874.7 
352 	   4857.0 
353 	   4839.4 
354 	   4821.7 
355 	   4804.2 
356 	   4786.7 
357 	   4769.3 
358 	   4751.9 
359 	   4734.6 
360 	   4717.4 
361 	   4700.2 
362 	   4683.1 
363 	   4666.1 
364 	   4649.1 
365 	   4632.2 
366 	   4615.3 
367 	   4598.5 
368 	   4581.8 
369 	   4565.2 
370 	   4548.6 
371 	   4532.1 
372 	   4515.6 
373 	   4499.2 
374 	   4482.9 
375 	   4466.6 
376 	   4450.5 
377 	   4434.3 
378 	   4418.3 
379 	   4402.3 
380 	   4386.4 
381 	   4370.6 
382 	   4354.8 
383 	   4339.1 
384 	   4323.5 
385 	   4308.0 
386 	   4292.5 
387 	   4277.1 
388 	   4261.7 
389 	   4246.5 
390 	   4231.3 
391 	   4216.2 
392 	   4201.1 
393 	   4186.2 
394 	   4171.3 
395 	   4156.5 
396 	   4141.7 
397 	   4127.0 
398 	   4112.4 
399 	   4097.9 
400 	   4083.5 
401 	   4069.1 
402 	   4054.8 
403 	   4040.6 
404 	   4026.4 
405 	   4012.3 
406 	   3998.3 
407 	   3984.4 
408 	   3970.6 
409 	   3956.8 
410 	   3943.1 
411 	   3929.5 
412 	   3915.9 
413 	   3902.5 
414 	   3889.1 
415 	   3875.7 
416 	   3862.5 
417 	   3849.3 
418 	   3836.2 
419 	   3823.2 
420 	   3810.3 
421 	   3797.4 
422 	   3784.6 
423 	   3771.9 
424 	   3759.3 
425 	   3746.7 
426 	   3734.2 
427 	   3721.8 
428 	   3709.5 
429 	   3697.2 
430 	   3685.0 
431 	   3672.9 
432 	   3660.9 
433 	   3648.9 
434 	   3637.0 
435 	   3625.2 
436 	   3613.5 
437 	   3601.8 
438 	   3590.2 
439 	   3578.7 
440 	   3567.3 
441 	   3555.9 
442 	   3544.6 
443 	   3533.4 
444 	   3522.2 
445 	   3511.2 
446 	   3500.2 
447 	   3489.2 
448 	   3478.4 
449 	   3467.6 
450 	   3456.9 
451 	   3446.2 
452 	   3435.6 
453 	   3425.1 
454 	   3414.7 
455 	   3404.3 
456 	   3394.0 
457 	   3383.8 
458 	   3373.7 
459 	   3363.6 
460 	   3353.5 
461 	   3343.6 
462 	   3333.7 
463 	   3323.9 
464 	   3314.1 
465 	   3304.5 
466 	   3294.8 
467 	   3285.3 
468 	   3275.8 
469 	   3266.4 
470 	   3257.0 
471 	   3247.7 
472 	   3238.5 
473 	   3229.3 
474 	   3220.2 
475 	   3211.2 
476 	   3202.2 
477 	   3193.3 
478 	   3184.4 
479 	   3175.6 
480 	   3166.9 
481 	   3158.2 
482 	   3149.6 
483 	   3141.1 
484 	   3132.6 
485 	   3124.1 
486 	   3115.8 
487 	   3107.4 
488 	   3099.2 
489 	   3091.0 
490 	   3082.8 
491 	   3074.7 
492 	   3066.7 
493 	   3058.7 
494 	   3050.8 
495 	   3042.9 
496 	   3035.1 
497 	   3027.3 
498 	   3019.6 
499 	   3011.9 
500 	   3004.3 
501 	   2996.7 
502 	   2989.2 
503 	   2981.8 
504 	   2974.4 
505 	   2967.0 
506 	   2959.7 
507 	   2952.4 
508 	   2945.2 
509 	   2938.0 
510 	   2930.9 
511 	   2923.8 
512 	   2916.8 
513 	   2909.8 
514 	   2902.9 
515 	   2896.0 
516 	   2889.1 
517 	   2882.3 
518 	   2875.6 
519 	   2868.8 
520 	   2862.1 
521 	   2855.5 
522 	   2848.9 
523 	   2842.3 
524 	   2835.8 
525 	   2829.3 
526 	   2822.9 
527 	   2816.5 
528 	   2810.1 
529 	   2803.8 
530 	   2797.5 
531 	   2791.3 
532 	   2785.0 
533 	   2778.9 
534 	   2772.7 
535 	   2766.6 
536 	   2760.5 
537 	   2754.5 
538 	   2748.5 
539 	   2742.5 
540 	   2736.5 
541 	   2730.6 
542 	   2724.7 
543 	   2718.9 
544 	   2713.1 
545 	   2707.3 
546 	   2701.5 
547 	   2695.8 
548 	   2690.1 
549 	   2684.4 
550 	   2678.8 
551 	   2673.1 
552 	   2667.5 
553 	   2662.0 
554 	   2656.4 
555 	   2650.9 
556 	   2645.4 
557 	   2640.0 
558 	   2634.6 
559 	   2629.1 
560 	   2623.8 
561 	   2618.4 
562 	   2613.1 
563 	   2607.7 
564 	   2602.5 
565 	   2597.2 
566 	   2591.9 
567 	   2586.7 
568 	   2581.5 
569 	   2576.3 
570 	   2571.2 
571 	   2566.0 
572 	   2560.9 
573 	   2555.8 
574 	   2550.7 
575 	   2545.7 
576 	   2540.6 
577 	   2535.6 
578 	   2530.6 
579 	   2525.6 
580 	   2520.6 
581 	   2515.7 
582 	   2510.8 
583 	   2505.8 
584 	   2500.9 
585 	   2496.1 
586 	   2491.2 
587 	   2486.3 
588 	   2481.5 
589 	   2476.7 
590 	   2471.9 
591 	   2467.1 
592 	   2462.3 
593 	   2457.5 
594 	   2452.8 
595 	   2448.0 
596 	   2443.3 
597 	   2438.6 
598 	   2433.9 
599 	   2429.2 
600 	   2424.5 
601 	   2419.9 
602 	   2415.2 
603 	   2410.6 
604 	   2406.0 
605 	   2401.3 
606 	   2396.7 
607 	   2392.2 
608 	   2387.6 
609 	   2383.0 
610 	   2378.4 
611 	   2373.9 
612 	   2369.4 
613 	   2364.8 
614 	   2360.3 
615 	   2355.8 
616 	   2351.3 
617 	   2346.8 
618 	   2342.3 
619 	   2337.8 
620 	   2333.4 
621 	   2328.9 
622 	   2324.5 
623 	   2320.0 
624 	   2315.6 
625 	   2311.2 
626 	   2306.8 
627 	   2302.4 
628 	   2298.0 
629 	   2293.6 
630 	   2289.2 
631 	   2284.8 
632 	   2280.5 
633 	   2276.1 
634 	   2271.8 
635 	   2267.4 
636 	   2263.1 
637 	   2258.8 
638 	   2254.4 
639 	   2250.1 
640 	   2245.8 
641 	   2241.5 
642 	   2237.2 
643 	   2232.9 
644 	   2228.7 
645 	   2224.4 
646 	   2220.1 
647 	   2215.9 
648 	   2211.6 
649 	   2207.4 
650 	   2203.1 
651 	   2198.9 
652 	   2194.7 
653 	   2190.4 
654 	   2186.2 
655 	   2182.0 
656 	   2177.8 
657 	   2173.6 
658 	   2169.4 
659 	   2165.2 
660 	   2161.1 
661 	   2156.9 
662 	   2152.7 
663 	   2148.6 
664 	   2144.4 
665 	   2140.3 
666 	   2136.1 
667 	   2132.0 
668 	   2127.9 
669 	   2123.8 
670 	   2119.6 
671 	   2115.5 
672 	   2111.4 
673 	   2107.3 
674 	   2103.2 
675 	   2099.2 
676 	   2095.1 
677 	   2091.0 
678 	   2086.9 
679 	   2082.9 
680 	   2078.8 
681 	   2074.8 
682 	   2070.7 
683 	   2066.7 
684 	   2062.7 
685 	   2058.6 
686 	   2054.6 
687 	   2050.6 
688 	   2046.6 
689 	   2042.6 
690 	   2038.6 
691 	   2034.6 
692 	   2030.6 
693 	   2026.6 
694 	   2022.7 
695 	   2018.7 
696 	   2014.7 
697 	   2010.8 
698 	   2006.8 
699 	   2002.9 
700 	   1999.0 
701 	   1995.0 
702 	   1991.1 
703 	   1987.2 
704 	   1983.3 
705 	   1979.4 
706 	   1975.5 
707 	   1971.6 
708 	   1967.7 
709 	   1963.9 
710 	   1960.0 
711 	   1956.1 
712 	   1952.3 
713 	   1948.4 
714 	   1944.6 
715 	   1940.8 
716 	   1936.9 
717 	   1933.1 
718 	   1929.3 
719 	   1925.5 
720 	   1921.7 
721 	   1917.9 
722 	   1914.1 
723 	   1910.3 
724 	   1906.6 
725 	   1902.8 
726 	   1899.1 
727 	   1895.3 
728 	   1891.6 
729 	   1887.9 
730 	   1884.1 
731 	   1880.4 
732 	   1876.7 
733 	   1873.0 
734 	   1869.3 
735 	   1865.6 
736 	   1862.0 
737 	   1858.3 
738 	   1854.6 
739 	   1851.0 
740 	   1847.3 
741 	   1843.7 
742 	   1840.1 
743 	   1836.5 
744 	   1832.8 
745 	   1829.2 
746 	   1825.7 
747 	   1822.1 
748 	   1818.5 
749 	   1814.9 
750 	   1811.4 
751 	   1807.8 
752 	   1804.3 
753 	   1800.7 
754 	   1797.2 
755 	   1793.7 
756 	   1790.2 
757 	   1786.7 
758 	   1783.2 
759 	   1779.7 
760 	   1776.2 
761 	   1772.8 
762 	   1769.3 
763 	   1765.9 
764 	   1762.4 
765 	   1759.0 
766 	   1755.6 
767 	   1752.2 
768 	   1748.8 
769 	   1745.4 
770 	   1742.0 
771 	   1738.6 
772 	   1735.3 
773 	   1731.9 
774 	   1728.6 
775 	   1725.2 
776 	   1721.9 
777 	   1718.6 
778 	   1715.3 
779 	   1712.0 
780 	   1708.7 
781 	   1705.4 
782 	   1702.1 
783 	   1698.9 
784 	   1695.6 
785 	   1692.4 
786 	   1689.2 
787 	   1685.9 
788 	   1682.7 
789 	   1679.5 
790 	   1676.3 
791 	   1673.1 
792 	   1670.0 
793 	   1666.8 
794 	   1663.6 
795 	   1660.5 
796 	   1657.4 
797 	   1654.2 
798 	   1651.1 
799 	   1648.0 
800 	   1644.9 
801 	   1641.8 
802 	   1638.7 
803 	   1635.7 
804 	   1632.6 
805 	   1629.6 
806 	   1626.5 
807 	   1623.5 
808 	   1620.5 
809 	   1617.5 
810 	   1614.5 
811 	   1611.5 
812 	   1608.5 
813 	   1605.5 
814 	   1602.6 
815 	   1599.6 
816 	   1596.7 
817 	   1593.8 
818 	   1590.8 
819 	   1587.9 
820 	   1585.0 
821 	   1582.1 
822 	   1579.3 
823 	   1576.4 
824 	   1573.5 
825 	   1570.7 
826 	   1567.8 
827 	   1565.0 
828 	   1562.2 
829 	   1559.4 
830 	   1556.6 
831 	   1553.8 
832 	   1551.0 
833 	   1548.2 
834 	   1545.5 
835 	   1542.7 
836 	   1540.0 
837 	   1537.3 
838 	   1534.5 
839 	   1531.8 
840 	   1529.1 
841 	   1526.4 
842 	   1523.8 
843 	   1521.1 
844 	   1518.4 
845 	   1515.8 
846 	   1513.1 
847 	   1510.5 
848 	   1507.9 
849 	   1505.3 
850 	   1502.7 
851 	   1500.1 
852 	   1497.5 
853 	   1494.9 
854 	   1492.4 
855 	   1489.8 
856 	   1487.3 
857 	   1484.7 
858 	   1482.2 
859 	   1479.7 
860 	   1477.2 
861 	   1474.7 
862 	   1472.2 
863 	   1469.7 
864 	   1467.3 
865 	   1464.8 
866 	   1462.4 
867 	   1459.9 
868 	   1457.5 
869 	   1455.1 
870 	   1452.7 
871 	   1450.3 
872 	   1447.9 
873 	   1445.5 
874 	   1443.1 
875 	   1440.7 
876 	   1438.4 
877 	   1436.0 
878 	   1433.7 
879 	   1431.4 
880 	   1429.1 
881 	   1426.8 
882 	   1424.5 
883 	   1422.2 
884 	   1419.9 
885 	   1417.6 
886 	   1415.4 
887 	   1413.1 
888 	   1410.9 
889 	   1408.6 
890 	   1406.4 
891 	   1404.2 
892 	   1402.0 
893 	   1399.8 
894 	   1397.6 
895 	   1395.4 
896 	   1393.2 
897 	   1391.0 
898 	   1388.9 
899 	   1386.7 
900 	   1384.6 
901 	   1382.5 
902 	   1380.3 
903 	   1378.2 
904 	   1376.1 
905 	   1374.0 
906 	   1371.9 
907 	   1369.8 
908 	   1367.8 
909 	   1365.7 
910 	   1363.6 
911 	   1361.6 
912 	   1359.5 
913 	   1357.5 
914 	   1355.5 
915 	   1353.5 
916 	   1351.5 
917 	   1349.5 
918 	   1347.5 
919 	   1345.5 
920 	   1343.5 
921 	   1341.5 
922 	   1339.6 
923 	   1337.6 
924 	   1335.7 
925 	   1333.7 
926 	   1331.8 
927 	   1329.9 
928 	   1327.9 
929 	   1326.0 
930 	   1324.1 
931 	   1322.2 
932 	   1320.3 
933 	   1318.5 
934 	   1316.6 
935 	   1314.7 
936 	   1312.9 
937 	   1311.0 
938 	   1309.2 
939 	   1307.3 
940 	   1305.5 
941 	   1303.7 
942 	   1301.9 
943 	   1300.1 
944 	   1298.3 
945 	   1296.5 
946 	   1294.7 
947 	   1292.9 
948 	   1291.1 
949 	   1289.4 
950 	   1287.6 
951 	   1285.9 
952 	   1284.1 
953 	   1282.4 
954 	   1280.6 
955 	   1278.9 
956 	   1277.2 
957 	   1275.5 
958 	   1273.8 
959 	   1272.1 
960 	   1270.4 
961 	   1268.7 
962 	   1267.0 
963 	   1265.3 
964 	   1263.7 
965 	   1262.0 
966 	   1260.4 
967 	   1258.7 
968 	   1257.1 
969 	   1255.4 
970 	   1253.8 
971 	   1252.2 
972 	   1250.6 
973 	   1249.0 
974 	   1247.3 
975 	   1245.7 
976 	   1244.2 
977 	   1242.6 
978 	   1241.0 
979 	   1239.4 
980 	   1237.8 
981 	   1236.3 
982 	   1234.7 
983 	   1233.2 
984 	   1231.6 
985 	   1230.1 
986 	   1228.5 
987 	   1227.0 
988 	   1225.5 
989 	   1224.0 
990 	   1222.4 
991 	   1220.9 
992 	   1219.4 
993 	   1217.9 
994 	   1216.4 
995 	   1215.0 
996 	   1213.5 
997 	   1212.0 
998 	   1210.5 
999 	   1209.1 
1000 	   1207.6 
1001 	   1206.1 
1002 	   1204.7 
1003 	   1203.2 
1004 	   1201.8 
1005 	   1200.4 
1006 	   1198.9 
1007 	   1197.5 
1008 	   1196.1 
1009 	   1194.7 
1010 	   1193.3 
1011 	   1191.8 
1012 	   1190.4 
1013 	   1189.0 
1014 	   1187.6 
1015 	   1186.3 
1016 	   1184.9 
1017 	   1183.5 
1018 	   1182.1 
1019 	   1180.8 
1020 	   1179.4 
1021 	   1178.0 
1022 	   1176.7 
1023 	   1175.3 
1024 	   1174.0 
1025 	   1172.6 
1026 	   1171.3 
1027 	   1169.9 
1028 	   1168.6 
1029 	   1167.3 
1030 	   1166.0 
1031 	   1164.6 
1032 	   1163.3 
1033 	   1162.0 
1034 	   1160.7 
1035 	   1159.4 
1036 	   1158.1 
1037 	   1156.8 
1038 	   1155.5 
1039 	   1154.2 
1040 	   1153.0 
1041 	   1151.7 
1042 	   1150.4 
1043 	   1149.1 
1044 	   1147.9 
1045 	   1146.6 
1046 	   1145.4 
1047 	   1144.1 
1048 	   1142.9 
1049 	   1141.6 
1050 	   1140.4 
1051 	   1139.1 
1052 	   1137.9 
1053 	   1136.6 
1054 	   1135.4 
1055 	   1134.2 
1056 	   1133.0 
1057 	   1131.8 
1058 	   1130.5 
1059 	   1129.3 
1060 	   1128.1 
1061 	   1126.9 
1062 	   1125.7 
1063 	   1124.5 
1064 	   1123.3 
1065 	   1122.1 
1066 	   1120.9 
1067 	   1119.8 
1068 	   1118.6 
1069 	   1117.4 
1070 	   1116.2 
1071 	   1115.0 
1072 	   1113.9 
1073 	   1112.7 
1074 	   1111.6 
1075 	   1110.4 
1076 	   1109.2 
1077 	   1108.1 
1078 	   1106.9 
1079 	   1105.8 
1080 	   1104.6 
1081 	   1103.5 
1082 	   1102.4 
1083 	   1101.2 
1084 	   1100.1 
1085 	   1099.0 
1086 	   1097.8 
1087 	   1096.7 
1088 	   1095.6 
1089 	   1094.5 
1090 	   1093.4 
1091 	   1092.2 
1092 	   1091.1 
1093 	   1090.0 
1094 	   1088.9 
1095 	   1087.8 
1096 	   1086.7 
1097 	   1085.6 
1098 	   1084.5 
1099 	   1083.4 
1100 	   1082.4 
1101 	   1081.3 
1102 	   1080.2 
1103 	   1079.1 
1104 	   1078.0 
1105 	   1077.0 
1106 	   1075.9 
1107 	   1074.8 
1108 	   1073.8 
1109 	   1072.7 
1110 	   1071.6 
1111 	   1070.6 
1112 	   1069.5 
1113 	   1068.5 
1114 	   1067.4 
1115 	   1066.3 
1116 	   1065.3 
1117 	   1064.3 
1118 	   1063.2 
1119 	   1062.2 
1120 	   1061.1 
1121 	   1060.1 
1122 	   1059.1 
1123 	   1058.0 
1124 	   1057.0 
1125 	   1056.0 
1126 	   1054.9 
1127 	   1053.9 
1128 	   1052.9 
1129 	   1051.9 
1130 	   1050.9 
1131 	   1049.9 
1132 	   1048.8 
1133 	   1047.8 
1134 	   1046.8 
1135 	   1045.8 
1136 	   1044.8 
1137 	   1043.8 
1138 	   1042.8 
1139 	   1041.8 
1140 	   1040.8 
1141 	   1039.8 
1142 	   1038.8 
1143 	   1037.9 
1144 	   1036.9 
1145 	   1035.9 
1146 	   1034.9 
1147 	   1033.9 
1148 	   1032.9 
1149 	   1032.0 
1150 	   1031.0 
1151 	   1030.0 
1152 	   1029.0 
1153 	   1028.1 
1154 	   1027.1 
1155 	   1026.1 
1156 	   1025.2 
1157 	   1024.2 
1158 	   1023.2 
1159 	   1022.3 
1160 	   1021.3 
1161 	   1020.4 
1162 	   1019.4 
1163 	   1018.5 
1164 	   1017.5 
1165 	   1016.6 
1166 	   1015.6 
1167 	   1014.7 
1168 	   1013.7 
1169 	   1012.8 
1170 	   1011.9 
1171 	   1010.9 
1172 	   1010.0 
1173 	   1009.1 
1174 	   1008.1 
1175 	   1007.2 
1176 	   1006.3 
1177 	   1005.3 
1178 	   1004.4 
1179 	   1003.5 
1180 	   1002.6 
1181 	   1001.6 
1182 	   1000.7 
1183 	    999.8 
1184 	    998.9 
1185 	    998.0 
1186 	    997.1 
1187 	    996.1 
1188 	    995.2 
1189 	    994.3 
1190 	    993.4 
1191 	    992.5 
1192 	    991.6 
1193 	    990.7 
1194 	    989.8 
1195 	    988.9 
1196 	    988.0 
1197 	    987.1 
1198 	    986.2 
1199 	    985.3 
1200 	    984.4 
1201 	    983.6 
1202 	    982.7 
1203 	    981.8 
1204 	    980.9 
1205 	    980.0 
1206 	    979.1 
1207 	    978.2 
1208 	    977.4 
1209 	    976.5 
1210 	    975.6 
1211 	    974.7 
1212 	    973.9 
1213 	    973.0 
1214 	    972.1 
1215 	    971.3 
1216 	    970.4 
1217 	    969.5 
1218 	    968.7 
1219 	    967.8 
1220 	    966.9 
1221 	    966.1 
1222 	    965.2 
1223 	    964.4 
1224 	    963.5 
1225 	    962.6 
1226 	    961.8 
1227 	    960.9 
1228 	    960.1 
1229 	    959.2 
1230 	    958.4 
1231 	    957.5 
1232 	    956.7 
1233 	    955.8 
1234 	    955.0 
1235 	    954.2 
1236 	    953.3 
1237 	    952.5 
1238 	    951.7 
1239 	    950.8 
1240 	    950.0 
1241 	    949.1 
1242 	    948.3 
1243 	    947.5 
1244 	    946.7 
1245 	    945.8 
1246 	    945.0 
1247 	    944.2 
1248 	    943.4 
1249 	    942.5 
1250 	    941.7 
1251 	    940.9 
1252 	    940.1 
1253 	    939.3 
1254 	    938.4 
1255 	    937.6 
1256 	    936.8 
1257 	    936.0 
1258 	    935.2 
1259 	    934.4 
1260 	    933.6 
1261 	    932.8 
1262 	    932.0 
1263 	    931.2 
1264 	    930.4 
1265 	    929.6 
1266 	    928.8 
1267 	    928.0 
1268 	    927.2 
1269 	    926.4 
1270 	    925.6 
1271 	    924.8 
1272 	    924.0 
1273 	    923.2 
1274 	    922.4 
1275 	    921.6 
1276 	    920.8 
1277 	    920.0 
1278 	    919.3 
1279 	    918.5 
1280 	    917.7 
1281 	    916.9 
1282 	    916.1 
1283 	    915.4 
1284 	    914.6 
1285 	    913.8 
1286 	    913.0 
1287 	    912.3 
1288 	    911.5 
1289 	    910.7 
1290 	    909.9 
1291 	    909.2 
1292 	    908.4 
1293 	    907.6 
1294 	    906.9 
1295 	    906.1 
1296 	    905.4 
1297 	    904.6 
1298 	    903.8 
1299 	    903.1 
1300 	    902.3 
1301 	    901.6 
1302 	    900.8 
1303 	    900.1 
1304 	    899.3 
1305 	    898.6 
1306 	    897.8 
1307 	    897.1 
1308 	    896.3 
1309 	    895.6 
1310 	    894.8 
1311 	    894.1 
1312 	    893.3 
1313 	    892.6 
1314 	    891.9 
1315 	    891.1 
1316 	    890.4 
1317 	    889.7 
1318 	    888.9 
1319 	    888.2 
1320 	    887.5 
1321 	    886.7 
1322 	    886.0 
1323 	    885.3 
1324 	    884.5 
1325 	    883.8 
1326 	    883.1 
1327 	    882.4 
1328 	    881.6 
1329 	    880.9 
1330 	    880.2 
1331 	    879.5 
1332 	    878.8 
1333 	    878.0 
1334 	    877.3 
1335 	    876.6 
1336 	    875.9 
1337 	    875.2 
1338 	    874.5 
1339 	    873.8 
1340 	    873.1 
1341 	    872.3 
1342 	    871.6 
1343 	    870.9 
1344 	    870.2 
1345 	    869.5 
1346 	    868.8 
1347 	    868.1 
1348 	    867.4 
1349 	    866.7 
1350 	    866.0 
1351 	    865.3 
1352 	    864.6 
1353 	    864.0 
1354 	    863.3 
1355 	    862.6 
1356 	    861.9 
1357 	    861.2 
1358 	    860.5 
1359 	    859.8 
1360 	    859.1 
1361 	    858.5 
1362 	    857.8 
1363 	    857.1 
1364 	    856.4 
1365 	    855.7 
1366 	    855.0 
1367 	    854.4 
1368 	    853.7 
1369 	    853.0 
1370 	    852.3 
1371 	    851.7 
1372 	    851.0 
1373 	    850.3 
1374 	    849.7 
1375 	    849.0 
1376 	    848.3 
1377 	    847.7 
1378 	    847.0 
1379 	    846.3 
1380 	    845.7 
1381 	    845.0 
